lat2,lon2,lux2
42.65881632,-71.11638302,1.34
42.65883353,-71.11638555,0.33
42.65886999,-71.11639324,0.38
42.65887350,-71.11640001,0.33
42.65888538,-71.11639709,0.41
42.65907671,-71.11642823,0.06
42.65910747,-71.11643376,0.02
42.65917884,-71.11644461,0.03
42.65919592,-71.11644742,0.03
42.65921408,-71.11645033,0.03
42.65924957,-71.11645519,0.02
42.65926503,-71.11645827,0.04
42.65927945,-71.11646102,0.05
42.65929584,-71.11646398,0.05
42.65931285,-71.11646698,0.04
42.65935012,-71.11647267,0.05
42.65936549,-71.11647529,0.03
42.65938416,-71.11647803,0.04
42.65941584,-71.11648404,0.05
42.65943820,-71.11648626,0.03
42.65945142,-71.11648955,0.04
42.65947501,-71.11649263,0.04
42.65950096,-71.11649844,0.03
42.65951696,-71.11650134,0.05
42.65953497,-71.11650424,0.04
42.65955202,-71.11650682,0.02
42.65958299,-71.11651253,0.05
42.65960015,-71.11651533,0.04
42.65962079,-71.11651825,0.02
42.65964906,-71.11652370,0.04
42.65966664,-71.11652653,0.03
42.65968295,-71.11652924,0.02
42.65970106,-71.11653191,0.03
42.65973627,-71.11653759,0.03
42.65975010,-71.11654047,0.02
42.65976684,-71.11654322,0.03
42.65978179,-71.11654599,0.03
42.65981859,-71.11655160,0.03
42.65983428,-71.11655423,0.05
42.65985057,-71.11655691,0.05
42.65988472,-71.11655993,0.04
42.65992300,-71.11656530,0.05
42.65993261,-71.11657063,0.2
42.65993312,-71.11656781,0.19
42.65996310,-71.11657601,0.21
42.65998005,-71.11657875,0.19
42.65999462,-71.11658147,0.76
42.66001270,-71.11658410,0.76
42.66004395,-71.11658974,0.76
42.66005986,-71.11659237,0.76
42.66007597,-71.11659502,0.66
42.66009392,-71.11659741,0.7
42.66012440,-71.11660274,0.68
42.66013983,-71.11660553,0.66
42.66015550,-71.11660812,1.04
42.66018559,-71.11661316,0.98
42.66020109,-71.11661573,0.95
42.66021591,-71.11661822,1.04
42.66023276,-71.11662047,0.41
42.66026452,-71.11662565,0.41
42.66027723,-71.11662792,0.41
42.66029360,-71.11663034,0.41
42.66030748,-71.11663293,0.39
42.66033688,-71.11663784,0.39
42.66038392,-71.11664527,0.39
42.66038694,-71.11664303,0.39
42.66043364,-71.11665331,0.32
42.66044558,-71.11664235,0.3
42.66046716,-71.11665210,0.32
42.66047509,-71.11665232,0.1
42.66050580,-71.11667000,0.08
42.66052260,-71.11666821,0.1
42.66053139,-71.11665460,0.1
42.66054713,-71.11665610,0.03
42.66057629,-71.11666473,0.04
42.66059170,-71.11666959,0.04
42.66060628,-71.11667235,0.03
42.66064063,-71.11668479,0.03
42.66065534,-71.11668717,0.03
42.66066882,-71.11668962,0.02
42.66068346,-71.11669204,0.03
42.66071508,-71.11669701,0.03
42.66073285,-71.11669978,0.03
42.66074734,-71.11670233,0.03
42.66075883,-71.11670478,0.03
42.66078241,-71.11671017,0.06
42.66079655,-71.11671292,0.07
42.66081201,-71.11671566,0.06
42.66084449,-71.11672123,0.06
42.66085648,-71.11671809,0.2
42.66087188,-71.11672687,0.19
42.66088443,-71.11672479,0.2
42.66091432,-71.11673514,0.2
42.66092520,-71.11673400,0.36
42.66093939,-71.11673683,0.37
42.66096892,-71.11674163,0.37
42.66098549,-71.11674077,0.36
42.66099295,-71.11675253,0.35
42.66100642,-71.11675511,0.34
42.66103518,-71.11676127,0.36
42.66104914,-71.11676444,0.62
42.66106349,-71.11676732,0.62
42.66107757,-71.11677033,0.65
42.66110515,-71.11677616,0.62
42.66112086,-71.11677914,0.32
42.66113475,-71.11678203,0.33
42.66114765,-71.11678492,0.32
42.66117519,-71.11679085,0.32
42.66118908,-71.11679394,0.24
42.66120601,-71.11679168,0.24
42.66123392,-71.11679827,0.24
42.66124776,-71.11680120,0.24
42.66126171,-71.11680444,0.14
42.66127548,-71.11680757,0.14
42.66130281,-71.11681295,0.14
42.66131514,-71.11681904,0.14
42.66132892,-71.11682205,0.06
42.66134277,-71.11682637,0.06
42.66137031,-71.11683251,0.05
42.66138399,-71.11683558,0.06
42.66141111,-71.11684272,0.06
42.66143954,-71.11684717,0.05
42.66145272,-71.11685192,0.06
42.66146649,-71.11685497,0.06
42.66148041,-71.11685726,0.07
42.66150781,-71.11686525,0.08
42.66152159,-71.11686852,0.08
42.66153634,-71.11686724,0.07
42.66155006,-71.11687040,0.15
42.66157637,-71.11687867,0.14
42.66159063,-71.11688293,0.14
42.66160442,-71.11688624,0.15
42.66163287,-71.11689130,0.39
42.66164560,-71.11689536,0.41
42.66165936,-71.11689868,0.42
42.66167399,-71.11690249,1.25
42.66170204,-71.11691098,1.28
42.66171571,-71.11691432,1.28
42.66172938,-71.11692039,1.25
42.66174343,-71.11692378,1.27
42.66177369,-71.11692594,1.24
42.66178609,-71.11692461,1.31
42.66180024,-71.11692797,1.27
42.66181387,-71.11692988,0.87
42.66184534,-71.11694412,0.92
42.66185672,-71.11694003,0.88
42.66187214,-71.11694579,0.87
42.66190077,-71.11695243,0.94
42.66191514,-71.11695570,0.9
42.66192983,-71.11695956,0.87
42.66194425,-71.11696289,0.94
42.66197335,-71.11697004,0.9
42.66198804,-71.11697356,0.9
42.66200218,-71.11697776,0.93
42.66201637,-71.11698098,0.9
42.66204589,-71.11698982,0.54
42.66206039,-71.11699326,0.55
42.66207365,-71.11699693,0.52
42.66210471,-71.11700296,0.54
42.66211937,-71.11700642,0.61
42.66213134,-71.11700841,0.6
42.66214912,-71.11701437,0.62
42.66217740,-71.11701412,0.33
42.66219287,-71.11702163,0.28
42.66220759,-71.11702503,0.32
42.66222234,-71.11702887,0.33
42.66225184,-71.11703349,0.1
42.66226654,-71.11703671,0.14
42.66228179,-71.11704282,0.14
42.66231090,-71.11704536,0.1
42.66232581,-71.11704877,0.09
42.66234027,-71.11705091,0.09
42.66235638,-71.11706220,0.06
42.66238586,-71.11706816,0.09
42.66240089,-71.11707119,0.06
42.66241569,-71.11707486,0.05
42.66243045,-71.11707797,0.06
42.66245974,-71.11708413,0.06
42.66247454,-71.11708752,0.04
42.66248924,-71.11709076,0.05
42.66251858,-71.11709651,0.05
42.66253167,-71.11709565,0.04
42.66254625,-71.11709914,0.05
42.66256085,-71.11710203,0.05
42.66260564,-71.11710915,0.04
42.66262009,-71.11711220,0.05
42.66263447,-71.11711556,0.06
42.66264901,-71.11711859,0.05
42.66267792,-71.11712463,0.05
42.66269237,-71.11712772,0.06
42.66270675,-71.11713084,0.05
42.66273591,-71.11713703,0.05
42.66275043,-71.11714026,0.05
42.66276489,-71.11714378,0.05
42.66277911,-71.11714688,0.1
42.66280751,-71.11715314,0.1
42.66282187,-71.11715607,0.1
42.66283615,-71.11715849,0.1
42.66285042,-71.11716144,0.29
42.66287884,-71.11716709,0.29
42.66289277,-71.11717010,0.3
42.66290648,-71.11717292,1.27
42.66293440,-71.11717881,1.37
42.66294843,-71.11718214,1.36
42.66296244,-71.11718496,1.27
42.66297658,-71.11718742,1.16
42.66300456,-71.11719287,0.96
42.66301852,-71.11719571,1.7
42.66303235,-71.11719882,1.16
42.66304639,-71.11720173,0.78
42.66307435,-71.11720729,1.62
42.66308807,-71.11721021,1.03
42.66310187,-71.11721292,0.78
42.66312958,-71.11721854,1.77
42.66314335,-71.11722105,1.73
42.66315727,-71.11722382,1.59
42.66317104,-71.11722650,1.77
42.66319851,-71.11723212,2.72
42.66321226,-71.11723481,2.63
42.66322587,-71.11723787,2.82
42.66325351,-71.11724276,2.72
42.66326711,-71.11724542,1.51
42.66328077,-71.11724780,1.48
42.66329438,-71.11725048,1.47
42.66332157,-71.11725555,1.51
42.66333488,-71.11725892,0.99
42.66334847,-71.11726156,0.86
42.66336206,-71.11726412,0.99
42.66338900,-71.11726986,0.55
42.66340259,-71.11727242,0.42
42.66341629,-71.11727450,0.56
42.66344336,-71.11727981,0.55
42.66345686,-71.11728233,0.47
42.66347034,-71.11728536,0.58
42.66348385,-71.11728786,0.56
42.66351053,-71.11729343,0.47
42.66352385,-71.11729672,0.39
42.66353730,-71.11729932,0.38
42.66355115,-71.11730069,0.3
42.66357815,-71.11730531,0.39
42.66359143,-71.11730697,0.24
42.66360475,-71.11730967,0.2
42.66364573,-71.11731538,0.27
42.66365895,-71.11731906,0.24
42.66367248,-71.11732163,0.14
42.66368617,-71.11732354,0.18
42.66371328,-71.11732818,0.15
42.66372660,-71.11733252,0.14
42.66373997,-71.11733576,0.12
42.66376750,-71.11733994,0.11
42.66378115,-71.11734256,0.09
42.66379495,-71.11734417,0.12
42.66380862,-71.11734678,0.08
42.66383635,-71.11735112,0.06
42.66385003,-71.11735362,0.08
42.66386377,-71.11735627,0.07
42.66387773,-71.11735805,0.05
42.66390547,-71.11736310,0.08
42.66391930,-71.11736584,0.07
42.66393217,-71.11737132,0.05
42.66395948,-71.11737827,0.07
42.66397339,-71.11738100,0.07
42.66398788,-71.11738218,0.05
42.66400184,-71.11738495,0.06
42.66402992,-71.11739019,0.06
42.66404420,-71.11739211,0.04
42.66405821,-71.11739491,0.06
42.66408650,-71.11740007,0.05
42.66410021,-71.11740419,0.04
42.66411383,-71.11740854,0.05
42.66414216,-71.11741424,0.05
42.66415630,-71.11741707,0.07
42.66417054,-71.11741998,0.07
42.66418471,-71.11742296,0.07
42.66421341,-71.11742883,0.07
42.66422764,-71.11743189,0.24
42.66424194,-71.11743495,0.22
42.66425627,-71.11743799,0.23
42.66428486,-71.11744408,0.24
42.66429933,-71.11744716,2.01
42.66431347,-71.11745077,2.06
42.66432857,-71.11745200,2.07
42.66435658,-71.11745990,1.42
42.66437100,-71.11746284,1.41
42.66438670,-71.11746329,1.41
42.66441576,-71.11747044,1.42
42.66442990,-71.11747286,0.88
42.66444404,-71.11747682,0.9
42.66445847,-71.11747973,0.85
42.66448772,-71.11748461,0.88
42.66450231,-71.11748733,1.05
42.66451673,-71.11749010,0.98
42.66453131,-71.11749239,1.02
42.66455979,-71.11749883,1.05
42.66457455,-71.11749975,0.96
42.66458881,-71.11750279,0.93
42.66461724,-71.11751074,0.91
42.66463178,-71.11751338,0.96
42.66464675,-71.11751465,0.11
42.66466132,-71.11751709,0.11
42.66468855,-71.11752719,0.11
42.66470421,-71.11752637,0.11
42.66473413,-71.11753005,0.05
42.66474874,-71.11753249,0.05
42.66477798,-71.11753769,0.05
42.66479266,-71.11754019,0.05
42.66480737,-71.11754272,0.04
42.66483658,-71.11754799,0.03
42.66485130,-71.11755074,0.04
42.66486595,-71.11755332,0.04
42.66488082,-71.11755583,0.03
42.66491032,-71.11756088,0.03
42.66492499,-71.11756343,0.04
42.66493976,-71.11756600,0.03
42.66496918,-71.11757087,0.03
42.66498372,-71.11757379,0.03
42.66499822,-71.11757668,0.03
42.66501296,-71.11757917,0.03
42.66504200,-71.11758511,0.04
42.66505669,-71.11758750,0.03
42.66507132,-71.11759027,0.03
42.66508607,-71.11759298,0.04
42.66511560,-71.11759838,0.03
42.66513026,-71.11760116,0.04
42.66514481,-71.11760397,0.04
42.66517462,-71.11760961,0.02
42.66518926,-71.11761241,0.04
42.66520437,-71.11761525,0.04
42.66521904,-71.11761799,0.02
42.66524854,-71.11762358,0.04
42.66526306,-71.11762647,0.05
42.66527784,-71.11762938,0.03
42.66530706,-71.11763431,0.04
42.66532181,-71.11763709,0.06
42.66533656,-71.11764000,0.03
42.66535136,-71.11764313,0.06
42.66538101,-71.11764923,0.04
42.66539581,-71.11765224,0.03
42.66541040,-71.11765546,0.04
42.66544005,-71.11766175,0.04
42.66545468,-71.11766678,0.03
42.66546965,-71.11766976,0.04
42.66548456,-71.11767291,0.06
42.66551406,-71.11767974,0.03
42.66552892,-71.11768327,0.04
42.66554383,-71.11768662,0.05
42.66555862,-71.11769018,0.03
42.66558856,-71.11769705,0.04
42.66560356,-71.11770052,0.05
42.66561830,-71.11770415,0.04
42.66564831,-71.11771117,0.04
42.66566339,-71.11771475,0.05
42.66567829,-71.11771829,0.04
42.66569333,-71.11772179,0.04
42.66572317,-71.11772904,0.05
42.66573841,-71.11773284,0.04
42.66575348,-71.11773650,0.05
42.66576857,-71.11773975,0.07
42.66579869,-71.11774677,0.05
42.66581369,-71.11775039,0.05
42.66582855,-71.11775386,0.1
42.66584354,-71.11775746,0.08
42.66587368,-71.11776486,0.09
42.66588839,-71.11776832,0.1
42.66590329,-71.11777194,0.1
42.66593331,-71.11777944,0.11
42.66596349,-71.11778703,0.11
42.66597840,-71.11779100,0.1
42.66599337,-71.11779474,0.14
42.66602252,-71.11780202,0.14
42.66603748,-71.11780593,0.13
42.66605302,-71.11780988,0.14
42.66606788,-71.11781415,0.12
42.66609788,-71.11782161,0.12
42.66611287,-71.11782543,0.12
42.66612780,-71.11782897,0.08
42.66615782,-71.11783668,0.08
42.66617317,-71.11784170,0.07
42.66618828,-71.11784567,0.08
42.66620297,-71.11784906,0.12
42.66623316,-71.11785679,0.05
42.66624818,-71.11786083,0.13
42.66626316,-71.11786479,0.12
42.66627816,-71.11786908,0.11
42.66630806,-71.11787719,0.15
42.66632303,-71.11788134,0.14
42.66633798,-71.11788588,0.11
42.66753945,-71.11855086,0.09
42.66755188,-71.11856248,0.09
42.66756404,-71.11857170,0.06
42.66757608,-71.11858444,0.06
42.66759914,-71.11860535,0.09
42.66761904,-71.11862238,0.15
42.66763135,-71.11863381,0.17
42.66764546,-71.11863583,0.13
42.66765584,-71.11866278,0.15
42.66766705,-71.11868963,0.09
42.66766798,-71.11867434,0.08
42.66769601,-71.11870976,0.07
42.66771356,-71.11872324,0.07
42.66772534,-71.11873478,0.08
42.66773751,-71.11874632,0.05
42.66775666,-71.11877012,0.07
42.66776795,-71.11878162,0.08
42.66778087,-71.11879286,0.06
42.66781168,-71.11881460,0.07
42.66783283,-71.11882419,0.08
42.66784446,-71.11883552,0.05
42.66784977,-71.11884737,0.05
42.66787562,-71.11886929,0.06
42.66788759,-71.11888041,0.05
42.66790419,-71.11889015,0.06
42.66791625,-71.11890135,0.07
42.66794291,-71.11892264,0.05
42.66794586,-71.11893610,0.06
42.66795791,-71.11894713,0.07
42.66798430,-71.11897049,0.04
42.66799998,-71.11898184,0.05
42.66801170,-71.11899300,0.07
42.66801560,-71.11900462,0.06
42.66803683,-71.11902761,0.08
42.66804855,-71.11903881,0.09
42.66805712,-71.11905274,0.06
42.66809228,-71.11907105,0.06
42.66810799,-71.11909427,0.07
42.66811945,-71.11910568,0.04
42.66813387,-71.11911384,0.06
42.66815891,-71.11913693,0.06
42.66817037,-71.11914859,0.04
42.66817651,-71.11916236,0.06
42.66818784,-71.11917394,0.07
42.66821906,-71.11919667,0.05
42.66822684,-71.11921071,0.06
42.66823832,-71.11922267,0.07
42.66825647,-71.11924934,0.05
42.66826542,-71.11926295,0.06
42.66827636,-71.11927532,0.06
42.66828429,-71.11928969,0.05
42.66830398,-71.11931597,0.07
42.66831498,-71.11932851,0.07
42.66833097,-71.11933800,0.06
42.66835273,-71.11936329,0.07
42.66836372,-71.11937586,0.08
42.66838549,-71.11940140,0.07
42.66840619,-71.11937684,0.07
42.66840783,-71.11942683,0.08
42.66841825,-71.11943993,0.07
42.66842931,-71.11945274,0.08
42.66845110,-71.11947871,0.08
42.66846199,-71.11949169,0.07
42.66847271,-71.11950486,0.09
42.66848366,-71.11951785,0.1
42.66850523,-71.11954461,0.08
42.66851562,-71.11955817,0.09
42.66853683,-71.11956475,0.08
42.66854724,-71.11957840,0.07
42.66857347,-71.11960262,0.08
42.66858655,-71.11961487,0.07
42.66859778,-71.11962839,0.06
42.66859876,-71.11964838,0.07
42.66862118,-71.11967577,0.07
42.66863227,-71.11968962,0.06
42.66864306,-71.11970381,0.06
42.66864801,-71.11972196,0.06
42.66866953,-71.11975075,0.06
42.66868034,-71.11978391,0.06
42.66868523,-71.11976340,0.05
42.66870605,-71.11981207,0.05
42.66871699,-71.11982691,0.05
42.66874909,-71.11983403,0.06
42.66876003,-71.11984909,0.05
42.66878162,-71.11989855,0.06
42.66879120,-71.11987590,0.06
42.66879232,-71.11991382,0.06
42.66881203,-71.11994506,0.06
42.66882300,-71.11996028,0.06
42.66884920,-71.11997438,0.06
42.66885652,-71.11999127,0.06
42.66886426,-71.12001911,0.06
42.66888508,-71.12003248,0.05
42.66888679,-71.12004991,0.06
42.66892117,-71.12007688,0.07
42.66894294,-71.12010796,0.07
42.66895417,-71.12012349,0.07
42.66896384,-71.12013978,0.1
42.66897490,-71.12015525,0.09
42.66900072,-71.12018415,0.1
42.66901534,-71.12019732,0.1
42.66902700,-71.12021260,0.09
42.66903957,-71.12022729,0.13
42.66904884,-71.12026670,0.13
42.66906027,-71.12028200,0.13
42.66907403,-71.12029664,0.19
42.66909159,-71.12032937,0.19
42.66910301,-71.12034475,0.18
42.66911708,-71.12035939,0.19
42.66912725,-71.12037524,0.23
42.66915124,-71.12040597,0.22
42.66918113,-71.12041468,0.22
42.66919169,-71.12043073,0.23
42.66921109,-71.12048211,0.22
42.66921557,-71.12046303,0.22
42.66922277,-71.12049656,0.23
42.66924651,-71.12050955,0.22
42.66926331,-71.12056240,0.18
42.66926457,-71.12054224,0.18
42.66927408,-71.12057824,0.18
42.66928540,-71.12059376,0.18
42.66930769,-71.12062491,0.17
42.66931931,-71.12064027,0.16
42.66933028,-71.12065592,0.17
42.66935264,-71.12068688,0.17
42.66936367,-71.12070254,0.11
42.66937535,-71.12071791,0.12
42.66938634,-71.12073357,0.13
42.66940941,-71.12076447,0.11
42.66941390,-71.12078192,0.11
42.66942520,-71.12079751,0.11
42.66945926,-71.12082357,0.1
42.66947097,-71.12083996,0.11
42.66948081,-71.12085555,0.1
42.66950579,-71.12086257,0.09
42.66951135,-71.12090447,0.09
42.66952267,-71.12092020,0.09
42.66953375,-71.12093564,0.09
42.66954512,-71.12095114,0.08
42.66956806,-71.12098224,0.09
42.66957938,-71.12099751,0.08
42.66959082,-71.12101305,0.08
42.66962480,-71.12105955,0.08
42.66963297,-71.12103694,0.09
42.66963596,-71.12107501,0.08
42.66964721,-71.12109027,0.09
42.66966956,-71.12112121,0.07
42.66968060,-71.12113665,0.08
42.66969252,-71.12115185,0.08
42.66970361,-71.12116730,0.07
42.66972580,-71.12119796,0.07
42.66973723,-71.12121328,0.08
42.66974852,-71.12122855,0.09
42.66975971,-71.12124381,0.1
42.66978180,-71.12127446,0.1
42.66979328,-71.12128956,0.09
42.66981529,-71.12131997,0.17
42.66983829,-71.12132750,0.17
42.66985972,-71.12138069,0.17
42.66985977,-71.12135857,0.17
42.66987062,-71.12139586,0.39
42.66988200,-71.12141094,0.44
42.66990387,-71.12144109,0.45
42.66991540,-71.12145599,0.39
42.66993266,-71.12146865,5.58
42.66995438,-71.12149865,5.69
42.66996543,-71.12151375,5.26
42.66997608,-71.12152869,9.28
42.66998767,-71.12154349,12.33
42.67000901,-71.12157305,5.88
42.67001954,-71.12158750,9.28
42.67003045,-71.12160273,6.92
42.67004390,-71.12161172,7.28
42.67006547,-71.12164133,7.06
42.67007562,-71.12165732,6.92
42.67008630,-71.12167197,1.17
42.67010788,-71.12170121,1.12
42.67011838,-71.12171665,1.1
42.67012908,-71.12173123,1.17
42.67013934,-71.12174685,0.3
42.67016125,-71.12177500,0.32
42.67017203,-71.12178954,0.35
42.67018143,-71.12180493,0.3
42.67019165,-71.12182247,0.83
42.67021447,-71.12184745,0.76
42.67022687,-71.12186007,0.82
42.67023750,-71.12187459,0.83
42.67024628,-71.12189127,0.99
42.67026938,-71.12191816,1.07
42.67028002,-71.12193256,1.07
42.67028882,-71.12194887,0.99
42.67030982,-71.12197819,0.92
42.67032061,-71.12199240,0.92
42.67033392,-71.12200378,0.9
42.67034465,-71.12201801,0.92
42.67035998,-71.12205298,0.92
42.67036871,-71.12206915,0.86
42.67037936,-71.12208349,0.92
42.67039274,-71.12209486,0.92
42.67041221,-71.12212616,0.99
42.67042285,-71.12214049,1.05
42.67042886,-71.12215993,1.04
42.67043945,-71.12217431,0.99
42.67046759,-71.12219560,1.13
42.67047805,-71.12221013,1.14
42.67048877,-71.12222436,1.1
42.67049882,-71.12224102,1.13
42.67052057,-71.12226813,1.37
42.67053121,-71.12228253,1.33
42.67054188,-71.12229681,1.37
42.67055257,-71.12231107,1.37
42.67057398,-71.12233983,1.27
42.67058462,-71.12235413,1.31
42.67059534,-71.12236839,1.31
42.67061675,-71.12239708,1.52
42.67062744,-71.12240967,1.57
42.67063810,-71.12242412,1.56
42.67064887,-71.12243840,1.52
42.67067020,-71.12246716,1.14
42.67068089,-71.12248155,1.14
42.67069157,-71.12249584,1.1
42.67070220,-71.12251025,1.14
42.67072353,-71.12253914,1.24
42.67073393,-71.12255360,1.15
42.67075525,-71.12258247,1.22
42.67076590,-71.12259679,1.24
42.67079002,-71.12262254,2.1
42.67080093,-71.12263652,2.18
42.67081136,-71.12265108,2.17
42.67082114,-71.12266634,2.1
42.67084262,-71.12269465,2.65
42.67085312,-71.12270911,2.64
42.67086121,-71.12272612,2.58
42.67088200,-71.12275513,2.65
42.67089262,-71.12276938,2.29
42.67090480,-71.12278179,2.42
42.67091528,-71.12279609,2.33
42.67093682,-71.12282384,2.29
42.67094991,-71.12283516,1.73
42.67096037,-71.12284939,1.91
42.67097133,-71.12286316,1.9
42.67098941,-71.12289442,1.73
42.67099960,-71.12290873,1.99
42.67100877,-71.12292401,1.88
42.67101925,-71.12293795,2.05
42.67104075,-71.12296523,1.99
42.67105120,-71.12297827,0.71
42.67106137,-71.12299224,0.74
42.67106902,-71.12300922,0.72
42.67108953,-71.12303711,0.71
42.67109973,-71.12305086,0.85
42.67111407,-71.12306034,0.78
42.67113391,-71.12308858,0.79
42.67114009,-71.12310677,0.69
42.67115037,-71.12311969,0.66
42.67116046,-71.12313340,0.67
42.67118076,-71.12316109,0.69
42.67119078,-71.12317497,0.49
42.67120094,-71.12318859,0.53
42.67121098,-71.12320221,0.48
42.67123140,-71.12322997,0.49
42.67124138,-71.12324373,0.44
42.67125153,-71.12325903,0.39
42.67126163,-71.12327271,0.4
42.67128175,-71.12330015,0.44
42.67129165,-71.12331389,0.37
42.67130167,-71.12332757,0.36
42.67131176,-71.12334141,0.37
42.67133183,-71.12336887,0.37
42.67134187,-71.12338273,0.47
42.67135193,-71.12339649,0.5
42.67136197,-71.12341014,0.49
42.67138190,-71.12343739,0.47
42.67139204,-71.12345102,0.68
42.67140201,-71.12346478,0.66
42.67142194,-71.12349193,0.66
42.67143192,-71.12350568,0.68
42.67144179,-71.12351945,1.23
42.67145475,-71.12352966,1.26
42.67147404,-71.12355773,1.26
42.67148387,-71.12357136,1.23
42.67149321,-71.12358551,3.18
42.67150306,-71.12359928,3.17
42.67152376,-71.12362561,3.06
42.67153362,-71.12363917,3.18
42.67155010,-71.12366994,29.4
42.67156972,-71.12369742,27.4
42.67157951,-71.12371103,28.9
42.67158921,-71.12372459,29.4
42.67159908,-71.12373806,27.4
42.67161865,-71.12376517,28.9
42.67162864,-71.12377885,29.4
42.67163851,-71.12379232,16.62
42.67164820,-71.12380594,16.13
42.67166812,-71.12383333,15.94
42.67167800,-71.12384688,16.62
42.67168770,-71.12386037,16.13
42.67170016,-71.12387098,15.94
42.67171771,-71.12390023,16.62
42.67172841,-71.12391427,16.13
42.67173810,-71.12392771,5.92
42.67174899,-71.12393907,6.2
42.67176773,-71.12396693,5.97
42.67177750,-71.12398035,5.92
42.67178831,-71.12399251,2.12
42.67179806,-71.12400596,2.01
42.67181536,-71.12403514,2.04
42.67182613,-71.12404727,2.12
42.67183592,-71.12406073,0.96
42.67184545,-71.12407262,1
42.67186343,-71.12410070,1.02
42.67187310,-71.12411408,0.96
42.67188296,-71.12412738,0.66
42.67189258,-71.12414062,0.65
42.67191183,-71.12416704,0.57
42.67192119,-71.12418030,0.66
42.67193075,-71.12419349,0.47
42.67194971,-71.12421950,0.4
42.67195914,-71.12423260,0.47
42.67196861,-71.12424550,0.47
42.67197795,-71.12425855,0.33
42.67200169,-71.12427877,0.41
42.67200831,-71.12429449,0.42
42.67201509,-71.12431011,0.33
42.67202423,-71.12432315,0.41
42.67204242,-71.12434874,0.42
42.67205144,-71.12436161,0.34
42.67206055,-71.12437460,0.41
42.67206950,-71.12438763,0.49
42.67208750,-71.12441346,0.43
42.67209647,-71.12442647,0.48
42.67210550,-71.12443936,0.49
42.67211441,-71.12445232,0.61
42.67213502,-71.12447510,0.65
42.67214134,-71.12449116,0.66
42.67215299,-71.12450118,0.61
42.67216191,-71.12451388,0.8
42.67217977,-71.12453932,0.82
42.67218869,-71.12455191,0.75
42.67219752,-71.12456467,0.8
42.67221549,-71.12458980,1.09
42.67222379,-71.12460197,1.02
42.67223272,-71.12461435,1.07
42.67224156,-71.12462671,1.14
42.67226842,-71.12466316,1.08
42.67227742,-71.12467518,1.14
42.67228623,-71.12468721,1.14
42.67229502,-71.12469920,1.11
42.67231260,-71.12472241,1.16
42.67232135,-71.12473399,1.17
42.67233023,-71.12474574,1.11
42.67233881,-71.12475737,1.23
42.67235639,-71.12478049,1.24
42.67236525,-71.12479194,1.17
42.67237415,-71.12480330,1.23
42.67238297,-71.12481475,1.42
42.67239945,-71.12483829,1.36
42.67240790,-71.12484944,1.41
42.67241665,-71.12486060,1.42
42.67243390,-71.12488306,1.42
42.67244266,-71.12489419,1.46
42.67245121,-71.12490533,1.45
42.67245972,-71.12491642,1.42
42.67247679,-71.12493851,1.51
42.67248517,-71.12494953,1.5
42.67249366,-71.12496034,1.49
42.67250201,-71.12497129,1.51
42.67251866,-71.12499316,1.6
42.67252682,-71.12500402,1.61
42.67253495,-71.12501485,1.62
42.67254244,-71.12502535,1.6
42.67255893,-71.12504674,1.89
42.67256690,-71.12505744,1.96
42.67257475,-71.12506821,1.92
42.67258251,-71.12507879,1.89
42.67259823,-71.12509983,2.32
42.67260602,-71.12511043,2.32
42.67261381,-71.12512080,2.28
42.67262929,-71.12514165,2.32
42.67263658,-71.12515208,2.36
42.67264406,-71.12516229,2.32
42.67265163,-71.12517253,2.35
42.67266681,-71.12519296,2.68
42.67267421,-71.12520301,2.63
42.67268169,-71.12521302,2.66
42.67268902,-71.12522307,2.68
42.67270394,-71.12524273,2.63
42.67271106,-71.12525261,2.31
42.67271838,-71.12526233,2.36
42.67272577,-71.12527186,2.27
42.67274011,-71.12529122,2.31
42.67274739,-71.12530079,2.13
42.67275461,-71.12531036,2.07
42.67276171,-71.12531981,2.12
42.67277672,-71.12533973,2.18
42.67278416,-71.12534900,2.13
42.67279109,-71.12535834,2.18
42.67280503,-71.12537693,2.18
42.67281200,-71.12538615,2.06
42.67281887,-71.12539536,2.1
42.67282558,-71.12540463,2.1
42.67284010,-71.12542357,2.06
42.67284680,-71.12543268,2.1
42.67285462,-71.12544031,2.1
42.67286126,-71.12544934,2.06
42.67287429,-71.12546720,2.1
42.67288077,-71.12547605,1.99
42.67288718,-71.12548489,1.95
42.67289381,-71.12549360,2
42.67290620,-71.12551103,1.99
42.67291829,-71.12552818,1.56
42.67292456,-71.12553673,1.61
42.67293056,-71.12554520,1.61
42.67294264,-71.12556209,1.56
42.67294846,-71.12557039,1.48
42.67295442,-71.12557855,1.48
42.67296036,-71.12558677,1.44
42.67297202,-71.12560314,1.48
42.67297792,-71.12561132,1.62
42.67298360,-71.12561962,1.6
42.67298948,-71.12562750,1.64
42.67300110,-71.12564352,1.62
42.67300697,-71.12565132,2.22
42.67301252,-71.12565925,2.26
42.67301827,-71.12566708,2.23
42.67302981,-71.12568271,2.22
42.67303556,-71.12569023,3.16
42.67304125,-71.12569785,3.16
42.67304696,-71.12570534,3.14
42.67305832,-71.12572015,3.16
42.67306415,-71.12572743,3.73
42.67306966,-71.12573441,3.71
42.67307543,-71.12574141,3.71
42.67308693,-71.12575504,3.98
42.67309267,-71.12576169,3.97
42.67309848,-71.12576812,3.97
